pais,iso3c,departamento,fecha_resultado,n,n_acum
Peru,PER,SAN MARTIN,2020-12-01,71,24654
Peru,PER,SAN MARTIN,2020-12-02,41,24695
Peru,PER,SAN MARTIN,2020-12-03,38,24733
Peru,PER,SAN MARTIN,2020-12-04,32,24765
Peru,PER,SAN MARTIN,2020-12-05,22,24787
Peru,PER,SAN MARTIN,2020-12-06,22,24787
Peru,PER,SAN MARTIN,2020-12-07,36,24823
Peru,PER,SAN MARTIN,2020-12-08,23,24846
Peru,PER,SAN MARTIN,2020-12-09,61,24907
Peru,PER,SAN MARTIN,2020-12-10,48,24955
Peru,PER,SAN MARTIN,2020-12-11,89,25044
Peru,PER,SAN MARTIN,2020-12-12,68,25112
Peru,PER,SAN MARTIN,2020-12-13,29,25141
Peru,PER,SAN MARTIN,2020-12-14,57,25198
Peru,PER,SAN MARTIN,2020-12-15,73,25271
Peru,PER,SAN MARTIN,2020-12-16,93,25364
Peru,PER,SAN MARTIN,2020-12-17,72,25436
Peru,PER,SAN MARTIN,2020-12-18,32,25468
Peru,PER,SAN MARTIN,2020-12-19,44,25512
Peru,PER,SAN MARTIN,2020-12-20,27,25539
Peru,PER,SAN MARTIN,2020-12-21,91,25630
Peru,PER,SAN MARTIN,2020-12-22,48,25678
Peru,PER,SAN MARTIN,2020-12-23,52,25730
Peru,PER,SAN MARTIN,2020-12-24,23,25753
Peru,PER,SAN MARTIN,2020-12-25,14,25767
Peru,PER,SAN MARTIN,2020-12-26,20,25787
Peru,PER,SAN MARTIN,2020-12-27,62,25849
Peru,PER,SAN MARTIN,2020-12-28,48,25897
Peru,PER,SAN MARTIN,2020-12-29,57,25954
Peru,PER,SAN MARTIN,2020-12-30,52,26006
Peru,PER,SAN MARTIN,2020-12-31,10,26016
Peru,PER,SAN MARTIN,2021-01-01,8,26024
Peru,PER,SAN MARTIN,2021-01-02,17,26041
Peru,PER,SAN MARTIN,2021-01-03,24,26065
Peru,PER,SAN MARTIN,2021-01-04,21,26086
Peru,PER,SAN MARTIN,2021-01-05,62,26148
Peru,PER,SAN MARTIN,2021-01-06,36,26184
Peru,PER,SAN MARTIN,2021-01-07,63,26247
Peru,PER,SAN MARTIN,2021-01-08,60,26307
Peru,PER,SAN MARTIN,2021-01-09,21,26328
Peru,PER,SAN MARTIN,2021-01-10,46,26374
Peru,PER,SAN MARTIN,2021-01-11,29,26403
Peru,PER,SAN MARTIN,2021-01-12,100,26503
Peru,PER,SAN MARTIN,2021-01-13,55,26558
Peru,PER,SAN MARTIN,2021-01-14,71,26629
Peru,PER,SAN MARTIN,2021-01-15,88,26717
Peru,PER,SAN MARTIN,2021-01-16,44,26761
Peru,PER,SAN MARTIN,2021-01-17,39,26800
Peru,PER,SAN MARTIN,2021-01-18,92,26892
Peru,PER,SAN MARTIN,2021-01-19,70,26962
Peru,PER,SAN MARTIN,2021-01-20,109,27071
Peru,PER,SAN MARTIN,2021-01-21,120,27191
Peru,PER,SAN MARTIN,2021-01-22,113,27304
Peru,PER,SAN MARTIN,2021-01-23,51,27355
Peru,PER,SAN MARTIN,2021-01-24,46,27401
Peru,PER,SAN MARTIN,2021-01-25,105,27506
Peru,PER,SAN MARTIN,2021-01-26,92,27598
Peru,PER,SAN MARTIN,2021-01-27,126,27724
Peru,PER,SAN MARTIN,2021-01-28,92,27816
Peru,PER,SAN MARTIN,2021-01-29,67,27883
Peru,PER,SAN MARTIN,2021-01-30,64,27947
Peru,PER,SAN MARTIN,2021-01-31,44,27991
Peru,PER,SAN MARTIN,2021-02-01,130,28121
Peru,PER,SAN MARTIN,2021-02-02,109,28230
Peru,PER,SAN MARTIN,2021-02-03,110,28340
Peru,PER,SAN MARTIN,2021-02-04,136,28476
Peru,PER,SAN MARTIN,2021-02-05,76,28552
Peru,PER,SAN MARTIN,2021-02-06,39,28591
Peru,PER,SAN MARTIN,2021-02-07,47,28638
Peru,PER,SAN MARTIN,2021-02-08,90,28728
Peru,PER,SAN MARTIN,2021-02-09,103,28831
Peru,PER,SAN MARTIN,2021-02-10,113,28944
Peru,PER,SAN MARTIN,2021-02-11,62,29006
Peru,PER,SAN MARTIN,2021-02-12,81,29087
Peru,PER,SAN MARTIN,2021-02-13,70,29157
Peru,PER,SAN MARTIN,2021-02-14,19,29176
Peru,PER,SAN MARTIN,2021-02-15,102,29278
Peru,PER,SAN MARTIN,2021-02-16,86,29364
Peru,PER,SAN MARTIN,2021-02-17,77,29441
Peru,PER,SAN MARTIN,2021-02-18,85,29526
Peru,PER,SAN MARTIN,2021-02-19,78,29604
Peru,PER,SAN MARTIN,2021-02-20,116,29720
Peru,PER,SAN MARTIN,2021-02-21,39,29759
Peru,PER,SAN MARTIN,2021-02-22,96,29855
Peru,PER,SAN MARTIN,2021-02-23,96,29951
Peru,PER,SAN MARTIN,2021-02-24,81,30032
Peru,PER,SAN MARTIN,2021-02-25,67,30099
Peru,PER,SAN MARTIN,2021-02-26,65,30164
Peru,PER,SAN MARTIN,2021-02-27,90,30254
Peru,PER,SAN MARTIN,2021-02-28,17,30271
Peru,PER,SAN MARTIN,2021-03-01,123,30394
Peru,PER,SAN MARTIN,2021-03-02,121,30515
Peru,PER,SAN MARTIN,2021-03-03,103,30618
Peru,PER,SAN MARTIN,2021-03-04,131,30749
Peru,PER,SAN MARTIN,2021-03-05,108,30857
Peru,PER,SAN MARTIN,2021-03-06,106,30963
Peru,PER,SAN MARTIN,2021-03-07,46,31009
Peru,PER,SAN MARTIN,2021-03-08,153,31162
Peru,PER,SAN MARTIN,2021-03-09,144,31306
Peru,PER,SAN MARTIN,2021-03-10,140,31446
Peru,PER,SAN MARTIN,2021-03-11,87,31533
Peru,PER,SAN MARTIN,2021-03-12,108,31641
Peru,PER,SAN MARTIN,2021-03-13,94,31735
Peru,PER,SAN MARTIN,2021-03-14,86,31821
Peru,PER,SAN MARTIN,2021-03-15,162,31983
Peru,PER,SAN MARTIN,2021-03-16,175,32158
Peru,PER,SAN MARTIN,2021-03-17,161,32319
Peru,PER,SAN MARTIN,2021-03-18,101,32420
Peru,PER,SAN MARTIN,2021-03-19,186,32606
Peru,PER,SAN MARTIN,2021-03-20,100,32706
Peru,PER,SAN MARTIN,2021-03-21,52,32758
Peru,PER,SAN MARTIN,2021-03-22,211,32969
Peru,PER,SAN MARTIN,2021-03-23,158,33127
Peru,PER,SAN MARTIN,2021-03-24,230,33357
Peru,PER,SAN MARTIN,2021-03-25,229,33586
Peru,PER,SAN MARTIN,2021-03-26,208,33794
Peru,PER,SAN MARTIN,2021-03-27,155,33949
Peru,PER,SAN MARTIN,2021-03-28,87,34036
Peru,PER,SAN MARTIN,2021-03-29,244,34280
Peru,PER,SAN MARTIN,2021-03-30,258,34538
Peru,PER,SAN MARTIN,2021-03-31,256,34794
Peru,PER,SAN MARTIN,2021-04-01,147,34941
Peru,PER,SAN MARTIN,2021-04-02,110,35051
Peru,PER,SAN MARTIN,2021-04-03,171,35222
Peru,PER,SAN MARTIN,2021-04-04,94,35316
Peru,PER,SAN MARTIN,2021-04-05,338,35654
Peru,PER,SAN MARTIN,2021-04-06,291,35945
Peru,PER,SAN MARTIN,2021-04-07,255,36200
Peru,PER,SAN MARTIN,2021-04-08,294,36494
Peru,PER,SAN MARTIN,2021-04-09,256,36750
Peru,PER,SAN MARTIN,2021-04-10,188,36938
Peru,PER,SAN MARTIN,2021-04-11,104,37042
Peru,PER,SAN MARTIN,2021-04-12,278,37320
Peru,PER,SAN MARTIN,2021-04-13,265,37585
Peru,PER,SAN MARTIN,2021-04-14,235,37820
Peru,PER,SAN MARTIN,2021-04-15,249,38069
Peru,PER,SAN MARTIN,2021-04-16,249,38318
Peru,PER,SAN MARTIN,2021-04-17,243,38561
Peru,PER,SAN MARTIN,2021-04-18,99,38660
Peru,PER,SAN MARTIN,2021-04-19,264,38924
Peru,PER,SAN MARTIN,2021-04-20,246,39170
Peru,PER,SAN MARTIN,2021-04-21,234,39404
Peru,PER,SAN MARTIN,2021-04-22,261,39665
Peru,PER,SAN MARTIN,2021-04-23,241,39906
Peru,PER,SAN MARTIN,2021-04-24,220,40126
Peru,PER,SAN MARTIN,2021-04-25,88,40214
Peru,PER,SAN MARTIN,2021-04-26,257,40471
Peru,PER,SAN MARTIN,2021-04-27,197,40668
Peru,PER,SAN MARTIN,2021-04-28,153,40821
Peru,PER,SAN MARTIN,2021-04-29,145,40966
Peru,PER,SAN MARTIN,2021-04-30,146,41112
Peru,PER,SAN MARTIN,2021-05-01,84,41196
Peru,PER,SAN MARTIN,2021-05-02,37,41233
Peru,PER,SAN MARTIN,2021-05-03,186,41419
Peru,PER,SAN MARTIN,2021-05-04,167,41586
Peru,PER,SAN MARTIN,2021-05-05,157,41743
Peru,PER,SAN MARTIN,2021-05-06,190,41933
Peru,PER,SAN MARTIN,2021-05-07,110,42043
Peru,PER,SAN MARTIN,2021-05-08,138,42181
Peru,PER,SAN MARTIN,2021-05-09,44,42225
Peru,PER,SAN MARTIN,2021-05-10,193,42418
Peru,PER,SAN MARTIN,2021-05-11,149,42567
Peru,PER,SAN MARTIN,2021-05-12,123,42690
Peru,PER,SAN MARTIN,2021-05-13,129,42819
Peru,PER,SAN MARTIN,2021-05-14,98,42917
Peru,PER,SAN MARTIN,2021-05-15,105,43022
Peru,PER,SAN MARTIN,2021-05-16,50,43072
Peru,PER,SAN MARTIN,2021-05-17,151,43223
Peru,PER,SAN MARTIN,2021-05-18,155,43378
Peru,PER,SAN MARTIN,2021-05-19,97,43475
Peru,PER,SAN MARTIN,2021-05-20,121,43596
Peru,PER,SAN MARTIN,2021-05-21,92,43688
Peru,PER,SAN MARTIN,2021-05-22,89,43777
Peru,PER,SAN MARTIN,2021-05-23,34,43811
Peru,PER,SAN MARTIN,2021-05-24,99,43910
Peru,PER,SAN MARTIN,2021-05-25,94,44004
Peru,PER,SAN MARTIN,2021-05-26,81,44085
Peru,PER,SAN MARTIN,2021-05-27,72,44157
Peru,PER,SAN MARTIN,2021-05-28,56,44213
Peru,PER,SAN MARTIN,2021-05-29,73,44286
Peru,PER,SAN MARTIN,2021-05-30,28,44314
Peru,PER,SAN MARTIN,2021-05-31,85,44399
Peru,PER,SAN MARTIN,2021-06-01,78,44477
Peru,PER,SAN MARTIN,2021-06-02,76,44553
Peru,PER,SAN MARTIN,2021-06-03,82,44635
Peru,PER,SAN MARTIN,2021-06-04,56,44691
Peru,PER,SAN MARTIN,2021-06-05,40,44731
Peru,PER,SAN MARTIN,2021-06-06,8,44739
Peru,PER,SAN MARTIN,2021-06-07,82,44821
Peru,PER,SAN MARTIN,2021-06-08,64,44885
Peru,PER,SAN MARTIN,2021-06-09,78,44963
Peru,PER,SAN MARTIN,2021-06-10,65,45028
Peru,PER,SAN MARTIN,2021-06-11,68,45096
Peru,PER,SAN MARTIN,2021-06-12,67,45163
Peru,PER,SAN MARTIN,2021-06-13,15,45178
Peru,PER,SAN MARTIN,2021-06-14,88,45266
Peru,PER,SAN MARTIN,2021-06-15,117,45383
Peru,PER,SAN MARTIN,2021-06-16,66,45449
Peru,PER,SAN MARTIN,2021-06-17,79,45528
Peru,PER,SAN MARTIN,2021-06-18,62,45590
Peru,PER,SAN MARTIN,2021-06-19,80,45670
Peru,PER,SAN MARTIN,2021-06-20,14,45684
Peru,PER,SAN MARTIN,2021-06-21,99,45783
Peru,PER,SAN MARTIN,2021-06-22,99,45882
Peru,PER,SAN MARTIN,2021-06-23,75,45957
Peru,PER,SAN MARTIN,2021-06-24,37,45994
Peru,PER,SAN MARTIN,2021-06-25,86,46080
Peru,PER,SAN MARTIN,2021-06-26,60,46140
Peru,PER,SAN MARTIN,2021-06-27,26,46166
Peru,PER,SAN MARTIN,2021-06-28,51,46217
Peru,PER,SAN MARTIN,2021-06-29,25,46242
Peru,PER,SAN MARTIN,2021-06-30,92,46334
Peru,PER,SAN MARTIN,2021-07-01,61,46395
Peru,PER,SAN MARTIN,2021-07-02,45,46440
Peru,PER,SAN MARTIN,2021-07-03,70,46510
Peru,PER,SAN MARTIN,2021-07-04,26,46536
Peru,PER,SAN MARTIN,2021-07-05,71,46607
Peru,PER,SAN MARTIN,2021-07-06,58,46665
Peru,PER,SAN MARTIN,2021-07-07,70,46735
Peru,PER,SAN MARTIN,2021-07-08,56,46791
Peru,PER,SAN MARTIN,2021-07-09,47,46838
Peru,PER,SAN MARTIN,2021-07-10,37,46875
Peru,PER,SAN MARTIN,2021-07-11,33,46908
Peru,PER,SAN MARTIN,2021-07-12,65,46973
Peru,PER,SAN MARTIN,2021-07-13,60,47033
Peru,PER,SAN MARTIN,2021-07-14,69,47102
Peru,PER,SAN MARTIN,2021-07-15,51,47153
Peru,PER,SAN MARTIN,2021-07-16,46,47199
Peru,PER,SAN MARTIN,2021-07-17,51,47250
Peru,PER,SAN MARTIN,2021-07-18,26,47276
Peru,PER,SAN MARTIN,2021-07-19,42,47318
Peru,PER,SAN MARTIN,2021-07-20,77,47395
Peru,PER,SAN MARTIN,2021-07-21,58,47453
Peru,PER,SAN MARTIN,2021-07-22,54,47507
Peru,PER,SAN MARTIN,2021-07-23,44,47551
Peru,PER,SAN MARTIN,2021-07-24,43,47594
Peru,PER,SAN MARTIN,2021-07-25,13,47607
Peru,PER,SAN MARTIN,2021-07-26,62,47669
Peru,PER,SAN MARTIN,2021-07-27,50,47719
Peru,PER,SAN MARTIN,2021-07-28,20,47739
Peru,PER,SAN MARTIN,2021-07-29,14,47753
Peru,PER,SAN MARTIN,2021-07-30,53,47806
Peru,PER,SAN MARTIN,2021-07-31,30,47836
Peru,PER,SAN MARTIN,2021-08-01,4,47840
Peru,PER,SAN MARTIN,2021-08-02,50,47890
Peru,PER,SAN MARTIN,2021-08-03,45,47935
Peru,PER,SAN MARTIN,2021-08-04,33,47968
Peru,PER,SAN MARTIN,2021-08-05,31,47999
Peru,PER,SAN MARTIN,2021-08-06,27,48026
Peru,PER,SAN MARTIN,2021-08-07,23,48049
Peru,PER,SAN MARTIN,2021-08-08,16,48065
Peru,PER,SAN MARTIN,2021-08-09,30,48095
Peru,PER,SAN MARTIN,2021-08-10,30,48125
Peru,PER,SAN MARTIN,2021-08-11,35,48160
Peru,PER,SAN MARTIN,2021-08-12,35,48195
Peru,PER,SAN MARTIN,2021-08-13,25,48220
Peru,PER,SAN MARTIN,2021-08-14,30,48250
Peru,PER,SAN MARTIN,2021-08-15,10,48260
Peru,PER,SAN MARTIN,2021-08-16,21,48281
Peru,PER,SAN MARTIN,2021-08-17,20,48301
Peru,PER,SAN MARTIN,2021-08-18,18,48319
Peru,PER,SAN MARTIN,2021-08-19,13,48332
Peru,PER,SAN MARTIN,2021-08-20,10,48342
Peru,PER,SAN MARTIN,2021-08-21,11,48353
Peru,PER,SAN MARTIN,2021-08-22,10,48363
Peru,PER,SAN MARTIN,2021-08-23,36,48399
Peru,PER,SAN MARTIN,2021-08-24,18,48417
Peru,PER,SAN MARTIN,2021-08-25,12,48429
Peru,PER,SAN MARTIN,2021-08-26,18,48447
Peru,PER,SAN MARTIN,2021-08-27,19,48466
Peru,PER,SAN MARTIN,2021-08-28,19,48485
Peru,PER,SAN MARTIN,2021-08-29,8,48493
Peru,PER,SAN MARTIN,2021-08-30,12,48505
Peru,PER,SAN MARTIN,2021-08-31,26,48531
Peru,PER,SAN MARTIN,2021-09-01,17,48548
Peru,PER,SAN MARTIN,2021-09-02,24,48572
Peru,PER,SAN MARTIN,2021-09-03,7,48579
Peru,PER,SAN MARTIN,2021-09-04,5,48584
Peru,PER,SAN MARTIN,2021-09-05,2,48586
Peru,PER,SAN MARTIN,2021-09-06,16,48602
Peru,PER,SAN MARTIN,2021-09-07,11,48613
Peru,PER,SAN MARTIN,2021-09-08,17,48630
Peru,PER,SAN MARTIN,2021-09-09,9,48639
Peru,PER,SAN MARTIN,2021-09-10,16,48655
Peru,PER,SAN MARTIN,2021-09-11,13,48668
Peru,PER,SAN MARTIN,2021-09-12,7,48675
Peru,PER,SAN MARTIN,2021-09-13,12,48687
Peru,PER,SAN MARTIN,2021-09-14,22,48709
Peru,PER,SAN MARTIN,2021-09-15,18,48727
Peru,PER,SAN MARTIN,2021-09-16,16,48743
Peru,PER,SAN MARTIN,2021-09-17,16,48759
Peru,PER,SAN MARTIN,2021-09-18,13,48772
Peru,PER,SAN MARTIN,2021-09-19,1,48773
Peru,PER,SAN MARTIN,2021-09-20,16,48789
Peru,PER,SAN MARTIN,2021-09-21,15,48804
Peru,PER,SAN MARTIN,2021-09-22,11,48815
Peru,PER,SAN MARTIN,2021-09-23,23,48838
Peru,PER,SAN MARTIN,2021-09-24,19,48857
Peru,PER,SAN MARTIN,2021-09-25,20,48877
Peru,PER,SAN MARTIN,2021-09-26,7,48884
Peru,PER,SAN MARTIN,2021-09-27,14,48898
Peru,PER,SAN MARTIN,2021-09-28,12,48910
Peru,PER,SAN MARTIN,2021-09-29,17,48927
Peru,PER,SAN MARTIN,2021-09-30,16,48943
Peru,PER,SAN MARTIN,2021-10-01,14,48957
Peru,PER,SAN MARTIN,2021-10-02,19,48976
Peru,PER,SAN MARTIN,2021-10-03,2,48978
Peru,PER,SAN MARTIN,2021-10-04,17,48995
Peru,PER,SAN MARTIN,2021-10-05,28,49023
Peru,PER,SAN MARTIN,2021-10-06,6,49029
Peru,PER,SAN MARTIN,2021-10-07,11,49040
Peru,PER,SAN MARTIN,2021-10-08,3,49043
Peru,PER,SAN MARTIN,2021-10-09,12,49055
Peru,PER,SAN MARTIN,2021-10-10,5,49060
Peru,PER,SAN MARTIN,2021-10-11,7,49067
Peru,PER,SAN MARTIN,2021-10-12,16,49083
Peru,PER,SAN MARTIN,2021-10-13,7,49090
Peru,PER,SAN MARTIN,2021-10-14,6,49096
Peru,PER,SAN MARTIN,2021-10-15,4,49100
Peru,PER,SAN MARTIN,2021-10-16,3,49103
Peru,PER,SAN MARTIN,2021-10-17,4,49107
Peru,PER,SAN MARTIN,2021-10-18,10,49117
Peru,PER,SAN MARTIN,2021-10-19,11,49128
Peru,PER,SAN MARTIN,2021-10-20,18,49146
Peru,PER,SAN MARTIN,2021-10-21,10,49156
Peru,PER,SAN MARTIN,2021-10-22,10,49166
Peru,PER,SAN MARTIN,2021-10-23,8,49174
Peru,PER,SAN MARTIN,2021-10-24,2,49176
Peru,PER,SAN MARTIN,2021-10-25,12,49188
Peru,PER,SAN MARTIN,2021-10-26,8,49196
Peru,PER,SAN MARTIN,2021-10-27,16,49212
Peru,PER,SAN MARTIN,2021-10-28,4,49216
Peru,PER,SAN MARTIN,2021-10-29,15,49231
Peru,PER,SAN MARTIN,2021-10-30,2,49233
Peru,PER,SAN MARTIN,2021-10-31,2,49233
Peru,PER,SAN MARTIN,2021-11-01,6,49239
Peru,PER,SAN MARTIN,2021-11-02,12,49251
Peru,PER,SAN MARTIN,2021-11-03,9,49260
Peru,PER,SAN MARTIN,2021-11-04,12,49272
Peru,PER,SAN MARTIN,2021-11-05,4,49276
Peru,PER,SAN MARTIN,2021-11-06,9,49285
Peru,PER,SAN MARTIN,2021-11-07,1,49286
Peru,PER,SAN MARTIN,2021-11-08,9,49295
Peru,PER,SAN MARTIN,2021-11-09,11,49306
Peru,PER,SAN MARTIN,2021-11-10,12,49318
Peru,PER,SAN MARTIN,2021-11-11,13,49331
Peru,PER,SAN MARTIN,2021-11-12,11,49342
Peru,PER,SAN MARTIN,2021-11-13,16,49358
Peru,PER,SAN MARTIN,2021-11-14,6,49364
Peru,PER,SAN MARTIN,2021-11-15,16,49380
Peru,PER,SAN MARTIN,2021-11-16,23,49403
Peru,PER,SAN MARTIN,2021-11-17,8,49411
Peru,PER,SAN MARTIN,2021-11-18,7,49418
Peru,PER,SAN MARTIN,2021-11-19,11,49429
Peru,PER,SAN MARTIN,2021-11-20,7,49436
Peru,PER,SAN MARTIN,2021-11-21,7,49436
Peru,PER,SAN MARTIN,2021-11-22,7,49443
Peru,PER,SAN MARTIN,2021-11-23,6,49449
Peru,PER,SAN MARTIN,2021-11-24,8,49457
Peru,PER,SAN MARTIN,2021-11-25,16,49473
Peru,PER,SAN MARTIN,2021-11-26,12,49485
Peru,PER,SAN MARTIN,2021-11-27,13,49498
Peru,PER,SAN MARTIN,2021-11-28,5,49503
Peru,PER,SAN MARTIN,2021-11-29,9,49512
Peru,PER,SAN MARTIN,2021-11-30,3,49515
Peru,PER,SAN MARTIN,2021-12-01,10,49525
Peru,PER,SAN MARTIN,2021-12-02,5,49530
Peru,PER,SAN MARTIN,2021-12-03,7,49537
Peru,PER,SAN MARTIN,2021-12-04,4,49541
Peru,PER,SAN MARTIN,2021-12-05,2,49543
Peru,PER,SAN MARTIN,2021-12-06,17,49560
Peru,PER,SAN MARTIN,2021-12-07,11,49571
Peru,PER,SAN MARTIN,2021-12-08,5,49576
Peru,PER,SAN MARTIN,2021-12-09,9,49585
Peru,PER,SAN MARTIN,2021-12-10,15,49600
Peru,PER,SAN MARTIN,2021-12-11,5,49605
Peru,PER,SAN MARTIN,2021-12-12,4,49609
Peru,PER,SAN MARTIN,2021-12-13,17,49626
Peru,PER,SAN MARTIN,2021-12-14,14,49640
Peru,PER,SAN MARTIN,2021-12-15,13,49653
Peru,PER,SAN MARTIN,2021-12-16,5,49658
Peru,PER,SAN MARTIN,2021-12-17,8,49666
Peru,PER,SAN MARTIN,2021-12-18,12,49678
Peru,PER,SAN MARTIN,2021-12-19,1,49679
Peru,PER,SAN MARTIN,2021-12-20,11,49690
Peru,PER,SAN MARTIN,2021-12-21,10,49700
Peru,PER,SAN MARTIN,2021-12-22,4,49704
Peru,PER,SAN MARTIN,2021-12-23,6,49710
Peru,PER,SAN MARTIN,2021-12-24,4,49714
Peru,PER,SAN MARTIN,2021-12-25,3,49717
Peru,PER,SAN MARTIN,2021-12-26,4,49721
Peru,PER,SAN MARTIN,2021-12-27,20,49741
Peru,PER,SAN MARTIN,2021-12-28,22,49763
Peru,PER,SAN MARTIN,2021-12-29,25,49788
Peru,PER,SAN MARTIN,2021-12-30,27,49815
Peru,PER,SAN MARTIN,2021-12-31,13,49828
Peru,PER,SAN MARTIN,2022-01-01,10,49838
Peru,PER,SAN MARTIN,2022-01-02,9,49847
Peru,PER,SAN MARTIN,2022-01-03,39,49886
Peru,PER,SAN MARTIN,2022-01-04,60,49946
Peru,PER,SAN MARTIN,2022-01-05,77,50023
Peru,PER,SAN MARTIN,2022-01-06,133,50156
Peru,PER,SAN MARTIN,2022-01-07,91,50247
Peru,PER,SAN MARTIN,2022-01-08,204,50451
Peru,PER,SAN MARTIN,2022-01-09,109,50560
Peru,PER,SAN MARTIN,2022-01-10,206,50766
Peru,PER,SAN MARTIN,2022-01-11,215,50981
Peru,PER,SAN MARTIN,2022-01-12,441,51422
Peru,PER,SAN MARTIN,2022-01-13,512,51934
Peru,PER,SAN MARTIN,2022-01-14,648,52582
Peru,PER,SAN MARTIN,2022-01-15,431,53013
Peru,PER,SAN MARTIN,2022-01-16,221,53234
Peru,PER,SAN MARTIN,2022-01-17,700,53934
Peru,PER,SAN MARTIN,2022-01-18,692,54626
Peru,PER,SAN MARTIN,2022-01-19,711,55337
Peru,PER,SAN MARTIN,2022-01-20,615,55952
Peru,PER,SAN MARTIN,2022-01-21,729,56681
Peru,PER,SAN MARTIN,2022-01-22,445,57126
Peru,PER,SAN MARTIN,2022-01-23,144,57270
Peru,PER,SAN MARTIN,2022-01-24,598,57868
Peru,PER,SAN MARTIN,2022-01-25,590,58458
Peru,PER,SAN MARTIN,2022-01-26,373,58831
Peru,PER,SAN MARTIN,2022-01-27,478,59309
Peru,PER,SAN MARTIN,2022-01-28,361,59670
Peru,PER,SAN MARTIN,2022-01-29,249,59919
Peru,PER,SAN MARTIN,2022-01-30,88,60007
Peru,PER,SAN MARTIN,2022-01-31,262,60269
Peru,PER,SAN MARTIN,2022-02-01,220,60489
Peru,PER,SAN MARTIN,2022-02-02,206,60695
Peru,PER,SAN MARTIN,2022-02-03,189,60884
Peru,PER,SAN MARTIN,2022-02-04,180,61064
Peru,PER,SAN MARTIN,2022-02-05,120,61184
Peru,PER,SAN MARTIN,2022-02-06,38,61222
Peru,PER,SAN MARTIN,2022-02-07,118,61340
Peru,PER,SAN MARTIN,2022-02-08,88,61428
Peru,PER,SAN MARTIN,2022-02-09,87,61515
Peru,PER,SAN MARTIN,2022-02-10,75,61590
Peru,PER,SAN MARTIN,2022-02-11,65,61655
Peru,PER,SAN MARTIN,2022-02-12,43,61698
Peru,PER,SAN MARTIN,2022-02-13,27,61725
Peru,PER,SAN MARTIN,2022-02-14,38,61763
Peru,PER,SAN MARTIN,2022-02-15,43,61806
Peru,PER,SAN MARTIN,2022-02-16,23,61829
Peru,PER,SAN MARTIN,2022-02-17,22,61851
Peru,PER,SAN MARTIN,2022-02-18,39,61890
Peru,PER,SAN MARTIN,2022-02-19,17,61907
Peru,PER,SAN MARTIN,2022-02-20,13,61920
Peru,PER,SAN MARTIN,2022-02-21,30,61950
Peru,PER,SAN MARTIN,2022-02-22,21,61971
Peru,PER,SAN MARTIN,2022-02-23,7,61978
Peru,PER,SAN MARTIN,2022-02-24,18,61996
Peru,PER,SAN MARTIN,2022-02-25,7,62003
Peru,PER,SAN MARTIN,2022-02-26,12,62015
Peru,PER,SAN MARTIN,2022-02-27,9,62024
Peru,PER,SAN MARTIN,2022-02-28,11,62035
Peru,PER,SAN MARTIN,2022-03-01,3,62038
Peru,PER,SAN MARTIN,2022-03-02,5,62043
Peru,PER,SAN MARTIN,2022-03-03,8,62051
Peru,PER,SAN MARTIN,2022-03-04,6,62057
Peru,PER,SAN MARTIN,2022-03-05,4,62061
Peru,PER,SAN MARTIN,2022-03-06,4,62061
Peru,PER,SAN MARTIN,2022-03-07,11,62072
Peru,PER,SAN MARTIN,2022-03-08,5,62077
Peru,PER,SAN MARTIN,2022-03-09,9,62086
Peru,PER,SAN MARTIN,2022-03-10,6,62092
Peru,PER,SAN MARTIN,2022-03-11,3,62095
Peru,PER,SAN MARTIN,2022-03-12,7,62102
Peru,PER,SAN MARTIN,2022-03-13,7,62102
Peru,PER,SAN MARTIN,2022-03-14,6,62108
Peru,PER,SAN MARTIN,2022-03-15,2,62110
Peru,PER,SAN MARTIN,2022-03-16,2,62112
Peru,PER,SAN MARTIN,2022-03-17,4,62116
Peru,PER,SAN MARTIN,2022-03-18,3,62119
Peru,PER,SAN MARTIN,2022-03-19,2,62121
Peru,PER,SAN MARTIN,2022-03-20,2,62121
Peru,PER,SAN MARTIN,2022-03-21,6,62127
Peru,PER,SAN MARTIN,2022-03-22,3,62130
Peru,PER,SAN MARTIN,2022-03-23,3,62130
Peru,PER,SAN MARTIN,2022-03-24,1,62131
Peru,PER,SAN MARTIN,2022-03-25,2,62133
Peru,PER,SAN MARTIN,2022-03-26,1,62134
Peru,PER,SAN MARTIN,2022-03-27,1,62134
Peru,PER,SAN MARTIN,2022-03-28,2,62136
Peru,PER,SAN MARTIN,2022-03-29,2,62136
Peru,PER,SAN MARTIN,2022-03-30,1,62137
Peru,PER,SAN MARTIN,2022-03-31,6,62143
Peru,PER,SAN MARTIN,2022-04-01,6,62143
Peru,PER,SAN MARTIN,2022-04-02,6,62143
Peru,PER,SAN MARTIN,2022-04-03,1,62144
Peru,PER,SAN MARTIN,2022-04-04,1,62144
Peru,PER,SAN MARTIN,2022-04-05,1,62145
Peru,PER,SAN MARTIN,2022-04-06,1,62145
Peru,PER,SAN MARTIN,2022-04-07,1,62145
Peru,PER,SAN MARTIN,2022-04-08,2,62147
Peru,PER,SAN MARTIN,2022-04-09,2,62147
Peru,PER,SAN MARTIN,2022-04-10,2,62147
Peru,PER,SAN MARTIN,2022-04-11,2,62147
Peru,PER,SAN MARTIN,2022-04-12,1,62148
Peru,PER,SAN MARTIN,2022-04-13,1,62148
